Dep.,code,ColorT1,Color_hachT1,Abs_Commune
24,24574,rouge,hach_bleueclaire,35.3
24,24575,rouge,hach_bleuemarine,41.2
24,24576,bleuemarine,hach_bleueclaire,46.7
24,24577,rouge,hach_bleue,40.3
24,24580,rouge,hach_bleueclaire,37.3
24,24581,orange,hach_rouge,42.3
24,24582,rouge,hach_bleuemarine,36.9
24,24584,bleuemarine,hach_rouge,48.3
24,24585,rouge,hach_bleuemarine,47.2
24,24586,rouge,hach_bleuemarine,43.2
24,24587,orange,hach_verte,43.1
33,33001,bleuemarine,hach_orange,52.9
33,33002,orange,hach_rouge,44.3
33,33003,rouge,hach_bleuemarine,55.5
33,33004,rouge,hach_bleuemarine,55
33,33005,orange,hach_rouge,44.5
33,33006,bleuemarine,hach_rouge,45.3
33,33007,orange,hach_bleuemarine,46.5
33,33008,orange,hach_rouge,39
33,33009,orange,hach_bleue,45.1
33,33010,bleuemarine,hach_rouge,50.4
33,33011,orange,hach_rouge,49.4
33,33012,orange,hach_rouge,51
33,33013,rouge,hach_orange,49.8
33,33014,bleuemarine,hach_orange,52.1
33,33015,orange,hach_verte,49.6
33,33016,rouge,hach_orange,41.7
33,33017,orange,hach_bleuemarine,49.3
33,33018,bleuemarine,hach_rouge,49.1
33,33019,orange,hach_rouge,51.1
33,33020,bleuemarine,hach_rouge,44.6
33,33021,orange,hach_bleuemarine,46.1
33,33022,bleuemarine,hach_rouge,54.9
33,33023,rouge,hach_orange,45.7
33,33024,orange,hach_bleue,48.6
33,33025,bleuemarine,hach_orange,46.5
33,33026,rouge,hach_bleuemarine,42.8
33,33027,rouge,hach_rose,39.3
33,33028,rouge,hach_orange,49.5
33,33029,orange,hach_bleuemarine,52.2
33,33030,orange,hach_rouge,49.2
33,33031,rouge,hach_bleuemarine,34.3
33,33032,rouge,hach_bleuemarine,56.6
33,33033,rouge,hach_orange,49.5
33,33034,bleuemarine,hach_orange,49
33,33035,bleuemarine,hach_orange,44.1
33,33036,orange,hach_rouge,43.4
33,33037,orange,hach_rouge,49.6
33,33038,bleuemarine,hach_orange,49
33,33039,rouge,hach_orange,51.3
33,33040,rouge,hach_bleuemarine,45.5
33,33042,bleuemarine,hach_orange,52.5
33,33043,bleuemarine,hach_orange,53.8
33,33044,bleuemarine,hach_marron,52.1
33,33045,bleuemarine,hach_orange,42.7
33,33046,bleuemarine,hach_orange,43.6
33,33047,bleuemarine,hach_orange,47
33,33048,bleuemarine,hach_rouge,35.5
33,33049,rouge,hach_orange,52.6
33,33050,rouge,hach_orange,44.8
33,33051,bleuemarine,hach_orange,52.8
33,33052,orange,hach_bleuemarine,45.4
33,33053,orange,hach_bleuemarine,35.8
33,33054,bleuemarine,hach_rose,37.3
33,33055,bleuemarine,hach_orange,47.6
33,33056,rouge,hach_orange,47.4
33,33057,bleuemarine,hach_rose,46.3
33,33058,bleuemarine,hach_orange,55.3
33,33059,bleuemarine,hach_orange,46.2
33,33060,orange,hach_bleuemarine,41.6
33,33061,rouge,hach_orange,48.7
33,33062,bleuemarine,hach_orange,49.3
33,33063,orange,hach_verte,50.7
33,33064,bleuemarine,hach_bleuemarine,38.3
33,33065,orange,hach_rose,46.4
33,33066,rose,hach_rouge,38.3
33,33067,bleuemarine,hach_rouge,52.3
33,33068,marron,hach_orange,41
33,33069,orange,hach_verte,47
33,33070,bleuemarine,hach_orange,54.9
33,33071,orange,hach_bleuemarine,54.1
33,33072,bleuemarine,hach_rouge,41.2
33,33073,bleuemarine,hach_orange,54.8
33,33074,bleuemarine,hach_orange,34.2
33,33075,orange,hach_verte,50.4
33,33076,orange,hach_bleuemarine,45.6
33,33077,bleuemarine,hach_rouge,47.3
33,33078,bleuemarine,hach_orange,44.2
33,33079,rouge,hach_orange,34.8
33,33080,orange,hach_rouge,55.9
33,33081,rouge,hach_bleuemarine,53.8
33,33082,bleuemarine,hach_verte,47.7
33,33083,rouge,hach_orange,50.5
33,33084,rouge,hach_orange,36.3
33,33085,orange,hach_rouge,44.6
33,33086,rouge,hach_orange,47
33,33087,bleue,hach_rouge,34
33,33088,bleuemarine,hach_rouge,55.1
33,33089,bleuemarine,hach_orange,46.4
33,33090,rouge,hach_orange,44.5
33,33093,rouge,hach_bleuemarine,46
33,33094,bleuemarine,hach_orange,45.6
33,33095,orange,hach_bleuemarine,46.9
33,33096,rouge,hach_orange,51.5
33,33097,orange,hach_rouge,43.2
33,33098,bleuemarine,hach_rouge,47.4
33,33099,orange,hach_rouge,46.4
33,33100,bleuemarine,hach_orange,42.2
33,33101,bleuemarine,hach_orange,50.7
33,33102,orange,hach_rouge,42
33,33103,orange,hach_rouge,20.8
33,33104,bleuemarine,hach_rouge,55.4
33,33105,bleuemarine,hach_rouge,32.5
33,33106,bleuemarine,hach_orange,46.6
33,33108,bleuemarine,hach_orange,56.4
33,33109,orange,hach_rouge,50.7
33,33111,bleuemarine,hach_orange,42.6
33,33112,orange,hach_rouge,31.9
33,33113,orange,hach_bleuemarine,32.1
33,33114,bleuemarine,hach_orange,48.8
33,33115,bleuemarine,hach_rouge,42.7
33,33116,bleuemarine,hach_orange,50.6
33,33117,orange,hach_rose,41.8
33,33118,orange,hach_rouge,45
33,33119,rouge,hach_orange,58.9
33,33120,rouge,hach_bleuemarine,47.1
33,33121,bleuemarine,hach_rouge,57.8
33,33122,orange,hach_rouge,41.2
33,33123,bleuemarine,hach_rouge,50.3
33,33124,bleuemarine,hach_rouge,47.8
33,33125,bleuemarine,hach_rouge,51.5
33,33126,bleuemarine,hach_orange,46.4
33,33127,orange,hach_bleuemarine,38.3
33,33128,bleuemarine,hach_orange,40.4
33,33129,bleuemarine,hach_rouge,40.9
33,33130,orange,hach_bleuemarine,45.9
33,33131,rouge,hach_rose,36.5
33,33132,orange,hach_bleuemarine,39.3
33,33133,orange,hach_bleuemarine,26.6
33,33134,bleuemarine,hach_orange,43.8
33,33135,rouge,hach_orange,34.1
33,33136,rouge,hach_bleuemarine,40.7
33,33137,rouge,hach_bleuemarine,36.6
33,33138,bleuemarine,hach_orange,52.3
33,33139,rouge,hach_bleuemarine,33.9
33,33140,rouge,hach_bleuemarine,49.1
33,33141,rouge,hach_bleuemarine,51.2
33,33142,bleuemarine,hach_rouge,50.5
33,33143,bleuemarine,hach_rouge,55.5
33,33144,bleuemarine,hach_orange,40.3
33,33145,rouge,hach_bleuemarine,45
33,33146,bleuemarine,hach_orange,54.4
33,33147,bleuemarine,hach_orange,50.8
33,33148,rouge,hach_bleuemarine,46.1
33,33149,marron,hach_bleuemarine,37.1
33,33150,orange,hach_rouge,43.1
33,33151,bleuemarine,hach_orange,54.2
33,33152,bleuemarine,hach_orange,45.8
33,33153,orange,hach_bleuemarine,42.2
33,33154,bleuemarine,hach_orange,61
33,33155,bleuemarine,hach_rouge,36.6
33,33156,bleuemarine,hach_rouge,51
33,33157,bleuemarine,hach_verte,47.3
33,33158,bleuemarine,hach_rouge,47.7
33,33159,bleuemarine,hach_rouge,51.4
33,33160,orange,hach_bleuemarine,37.6
33,33161,bleuemarine,hach_orange,46.4
33,33162,rouge,hach_orange,52.5
33,33163,bleuemarine,hach_orange,45
33,33164,orange,hach_bleuemarine,45.5
33,33165,orange,hach_rouge,48.5
33,33166,bleuemarine,hach_orange,54
33,33167,rouge,hach_orange,56.6
33,33168,orange,hach_bleuemarine,47.3
33,33169,rouge,hach_orange,40.6
33,33170,bleuemarine,hach_rose,52.5
33,33171,bleuemarine,hach_rouge,47.5
33,33172,orange,hach_bleuemarine,44.2
33,33173,orange,hach_bleuemarine,34.8
33,33174,orange,hach_bleuemarine,46.5
33,33175,rouge,hach_bleuemarine,51.7
33,33176,bleuemarine,hach_orange,50.5
33,33177,bleuemarine,hach_orange,47.1
33,33178,orange,hach_bleuemarine,39.2
33,33179,orange,hach_bleuemarine,49.3
33,33180,orange,hach_rouge,46.1
33,33181,bleuemarine,hach_orange,57.1
33,33182,orange,hach_bleuemarine,42.3
33,33183,bleuemarine,hach_rouge,50.3
33,33184,bleuemarine,hach_orange,49.5
33,33185,orange,hach_bleuemarine,49.5
33,33186,orange,hach_bleuemarine,42.4
33,33187,bleuemarine,hach_rouge,48.5
33,33188,bleuemarine,hach_rouge,35.9
33,33189,marron,hach_bleuemarine,40.6
33,33190,bleue,hach_orange,22
33,33191,bleuemarine,hach_orange,55.6
33,33192,orange,hach_rouge,44
33,33193,bleuemarine,hach_rouge,42.5
33,33194,orange,hach_verte,45.8
33,33195,orange,hach_bleuemarine,44.6
33,33196,orange,hach_verte,42.2
33,33197,bleuemarine,hach_rouge,53.9
33,33198,rouge,hach_bleuemarine,52.9
33,33199,orange,hach_bleuemarine,49.2
33,33200,rouge,hach_orange,47.4
33,33201,rouge,hach_orange,40.4
33,33202,bleuemarine,hach_rouge,50.5
33,33203,bleuemarine,hach_orange,44.9
33,33204,bleuemarine,hach_rouge,38.9
33,33205,orange,hach_bleuemarine,46.2
33,33206,rouge,hach_orange,50.9
33,33207,bleuemarine,hach_orange,56.4
33,33208,bleuemarine,hach_orange,47.7
33,33209,bleuemarine,hach_orange,53.2
33,33210,orange,hach_bleuemarine,44
33,33211,bleuemarine,hach_rouge,53.6
33,33212,bleuemarine,hach_rouge,45.5
33,33213,orange,hach_rouge,47.5
33,33214,orange,hach_rouge,46.9
33,33215,orange,hach_rouge,41
33,33216,bleuemarine,hach_orange,25.8
33,33218,bleuemarine,hach_orange,55.2
33,33219,bleuemarine,hach_orange,51
33,33220,bleuemarine,hach_rouge,58
33,33221,bleuemarine,hach_rose,49
33,33222,orange,hach_bleuemarine,46.9
33,33223,orange,hach_bleuemarine,33.3
33,33224,rouge,hach_rose,29.4
33,33225,bleuemarine,hach_rouge,52.8
33,33226,rouge,hach_orange,47.4
33,33227,orange,hach_rouge,49.1
33,33228,bleuemarine,hach_orange,51.2
33,33229,orange,hach_rouge,47.8
33,33230,bleuemarine,hach_rouge,49.5
33,33231,bleuemarine,hach_orange,37.5
33,33232,rouge,hach_bleue,44.2
33,33233,bleuemarine,hach_rouge,57.2
33,33234,orange,hach_rouge,47.2
33,33235,orange,hach_bleuemarine,55.1
33,33236,orange,hach_bleuemarine,46.6
33,33237,orange,hach_bleuemarine,45.9
33,33238,orange,hach_rouge,48.8
33,33239,bleuemarine,hach_orange,39.1
33,33240,bleuemarine,hach_rouge,55.4
33,33241,rouge,hach_orange,40.5
33,33242,bleuemarine,hach_orange,41.3
33,33243,orange,hach_verte,49.9
33,33244,rouge,hach_orange,43
33,33245,orange,hach_rouge,40.8
33,33246,orange,hach_bleuemarine,43.2
33,33247,bleuemarine,hach_orange,50.8
33,33248,bleuemarine,hach_rouge,58.5
33,33249,rouge,hach_orange,61.8
33,33250,orange,hach_bleuemarine,44.8
33,33251,bleuemarine,hach_rouge,51.4
33,33252,bleuemarine,hach_rouge,45.7
33,33253,rouge,hach_orange,48.5
33,33254,orange,hach_bleuemarine,49
33,33255,rouge,hach_orange,40
33,33256,rouge,hach_bleuemarine,47.1
33,33257,orange,hach_verte,36.8
33,33258,rouge,hach_bleuemarine,50
33,33259,orange,hach_bleuemarine,48.8
33,33260,bleuemarine,hach_rouge,49.4
33,33261,orange,hach_bleuemarine,47.3
33,33262,bleuemarine,hach_rouge,55.4
33,33263,rouge,hach_orange,35
33,33264,bleuemarine,hach_rouge,51.5
33,33266,bleuemarine,hach_rouge,46
33,33268,bleuemarine,hach_rouge,55.2
33,33269,orange,hach_bleuemarine,47.1
33,33270,orange,hach_rouge,40.9
33,33271,bleuemarine,hach_orange,43.5
33,33272,bleuemarine,hach_rouge,50.7
33,33273,orange,hach_rose,47.7
33,33274,orange,hach_rouge,47.3
33,33275,bleuemarine,hach_orange,41.6
33,33276,orange,hach_bleue,36.6
33,33277,rouge,hach_bleuemarine,46.2
33,33278,orange,hach_rouge,35.6
33,33279,orange,hach_bleuemarine,42.3
33,33280,bleuemarine,hach_orange,44.5
33,33281,rouge,hach_orange,48.4
33,33282,bleuemarine,hach_orange,49.6
33,33283,rouge,hach_orange,42.2
33,33284,bleuemarine,hach_orange,53.7
33,33285,bleuemarine,hach_orange,36.5
33,33287,bleuemarine,hach_rose,46.6
33,33288,orange,hach_rouge,45
33,33289,orange,hach_rouge,41.6
33,33290,orange,hach_bleuemarine,47.1
33,33291,bleuemarine,hach_rose,44.9
33,33292,rouge,hach_orange,45.9
33,33293,rouge,hach_orange,54.3
33,33294,orange,hach_bleuemarine,49.9
33,33295,rouge,hach_bleuemarine,48.8
33,33296,bleuemarine,hach_orange,47.4
33,33297,bleuemarine,hach_rouge,52.9
33,33298,orange,hach_bleuemarine,47
33,33299,bleuemarine,hach_rouge,47.1
33,33300,bleuemarine,hach_rouge,47.5
33,33301,bleuemarine,hach_orange,43.9
33,33302,orange,hach_verte,49.1
33,33303,orange,hach_bleuemarine,44.4
33,33304,orange,hach_bleuemarine,42.8
33,33305,orange,hach_bleuemarine,40.8
33,33306,bleuemarine,hach_rose,45.1
33,33307,rouge,hach_orange,49
33,33308,rouge,hach_bleuemarine,39
33,33309,bleuemarine,hach_rouge,51.3
33,33310,rouge,hach_bleuemarine,41.8
33,33311,rouge,hach_bleuemarine,45.2
33,33312,rouge,hach_bleuemarine,52.7
33,33314,bleuemarine,hach_orange,55.7
33,33315,bleuemarine,hach_rouge,52.2
33,33316,orange,hach_bleuemarine,52.3
33,33317,bleuemarine,hach_orange,52.2
33,33318,rouge,hach_orange,48.9
33,33319,orange,hach_bleuemarine,43.9
33,33320,bleuemarine,hach_orange,49.6
33,33321,bleuemarine,hach_rouge,48.1
33,33322,orange,hach_rouge,51.8
33,33323,rouge,hach_bleuemarine,45.3
33,33324,bleuemarine,hach_orange,46.2
33,33325,orange,hach_rouge,39.3
33,33326,bleuemarine,hach_orange,45.9
33,33327,bleuemarine,hach_orange,51.9
33,33328,orange,hach_bleuemarine,50.9
33,33329,bleuemarine,hach_rouge,43.1
33,33330,orange,hach_rouge,44.9
33,33331,rose,hach_bleuemarine,42.7
33,33332,bleuemarine,hach_orange,45.5
33,33333,bleuemarine,hach_orange,49.1
33,33334,rouge,hach_orange,49.6
33,33335,bleuemarine,hach_rouge,39.5
33,33336,marron,hach_rouge,41.2
33,33337,orange,hach_bleuemarine,47.5
33,33339,rouge,hach_bleuemarine,47.9
33,33341,bleuemarine,hach_rouge,50.1
33,33342,orange,hach_bleuemarine,46.4
33,33343,bleuemarine,hach_orange,42.3
33,33344,bleuemarine,hach_orange,44.7
33,33345,orange,hach_bleuemarine,48.2
33,33346,bleuemarine,hach_rose,37.7
33,33347,bleuemarine,hach_orange,43.1
33,33348,bleuemarine,hach_orange,48.9
33,33349,rouge,hach_orange,45
33,33350,rouge,hach_bleuemarine,53.3
33,33351,bleuemarine,hach_rouge,55.7
33,33352,rose,hach_rouge,53.3
33,33353,rouge,hach_orange,42.4
33,33354,orange,hach_bleuemarine,44.4
33,33355,rouge,hach_orange,42.7
33,33356,orange,hach_bleuemarine,42.3
33,33357,orange,hach_bleuemarine,44.9
33,33358,rouge,hach_bleuemarine,49
33,33359,bleuemarine,hach_orange,49.2
33,33360,bleuemarine,hach_orange,49
33,33361,bleuemarine,hach_orange,42.4
33,33362,bleuemarine,hach_rouge,50.2
33,33363,rouge,hach_orange,48.7
33,33364,orange,hach_bleuemarine,43.3
33,33365,orange,hach_bleuemarine,41.1
33,33366,bleuemarine,hach_rouge,53.6
33,33367,rouge,hach_bleuemarine,42.4
33,33369,bleuemarine,hach_orange,46.3
33,33370,bleuemarine,hach_rouge,37.1
33,33372,bleuemarine,hach_orange,49.1
33,33373,bleuemarine,hach_orange,42.3
33,33374,bleuemarine,hach_orange,50.6
33,33375,orange,hach_verte,45.1
33,33376,orange,hach_rose,44.2
33,33377,orange,hach_verte,39.7
33,33378,bleuemarine,hach_orange,47.9
33,33379,orange,hach_marron,51.3
33,33380,bleuemarine,hach_orange,52.1
33,33381,rouge,hach_orange,51.7
33,33382,bleuemarine,hach_orange,51.6
33,33383,bleuemarine,hach_rouge,44.9
33,33384,orange,hach_bleuemarine,42.5
33,33385,bleuemarine,hach_rouge,53.7
33,33386,orange,hach_bleuemarine,40.8
33,33387,bleuemarine,hach_orange,61.8
33,33388,bleuemarine,hach_orange,51.4
33,33389,bleuemarine,hach_orange,50.6
33,33390,bleuemarine,hach_orange,49.4
33,33391,orange,hach_bleuemarine,48.1
33,33392,rouge,hach_bleuemarine,47.7
33,33393,bleuemarine,hach_rouge,53.1
33,33394,orange,hach_bleuemarine,48.1
33,33395,bleuemarine,hach_orange,57.8
33,33396,orange,hach_bleuemarine,47.2
33,33397,rouge,hach_orange,51.2
33,33398,rouge,hach_orange,49
33,33399,bleuemarine,hach_rouge,60.4
33,33400,orange,hach_rouge,48.1
33,33401,orange,hach_bleuemarine,40.7
33,33402,orange,hach_verte,51.9
33,33403,marron,hach_bleuemarine,31.5
33,33404,orange,hach_bleuemarine,35.8
33,33405,orange,hach_bleuemarine,37.1
33,33406,bleuemarine,hach_orange,44.8
33,33407,bleuemarine,hach_orange,50.7
33,33408,orange,hach_rouge,41
33,33409,orange,hach_bleuemarine,42.2
33,33411,bleuemarine,hach_marron,40.8
33,33412,bleuemarine,hach_orange,52.3
33,33413,orange,hach_verte,48.3
33,33414,bleuemarine,hach_verte,44.1
33,33415,bleuemarine,hach_rouge,48.2
33,33416,bleuemarine,hach_rouge,47.2
33,33417,bleuemarine,hach_rouge,51.5
33,33418,orange,hach_bleuemarine,54.8
33,33419,marron,hach_bleue,42.4
33,33420,orange,hach_bleuemarine,45.5
33,33421,orange,hach_bleuemarine,49.6
33,33422,orange,hach_rose,50.6
33,33423,bleuemarine,hach_orange,47.2
33,33424,bleuemarine,hach_rouge,50.9
33,33425,bleuemarine,hach_orange,44
33,33426,orange,hach_bleuemarine,35.1
33,33427,rouge,hach_orange,45.7
33,33428,marron,hach_bleuemarine,38.5
33,33429,bleuemarine,hach_rouge,57.5
33,33431,bleuemarine,hach_rouge,50.9
33,33432,orange,hach_rouge,33.3
33,33433,rouge,hach_orange,51.3
33,33434,rouge,hach_bleuemarine,52.4
33,33435,rouge,hach_orange,49.7
33,33436,bleuemarine,hach_rouge,53.8
33,33437,bleuemarine,hach_orange,52.8
33,33438,rouge,hach_orange,48.8
33,33439,bleuemarine,hach_rouge,51.1
33,33440,bleuemarine,hach_rouge,41.4
33,33441,bleuemarine,hach_orange,41.9
33,33442,bleuemarine,hach_orange,53.4
33,33443,rouge,hach_marron,32.5
33,33444,bleuemarine,hach_orange,50.1
33,33445,bleuemarine,hach_rouge,52
33,33446,rouge,hach_marron,43.3
33,33447,bleuemarine,hach_orange,52.9
33,33448,orange,hach_rouge,51.8
33,33449,orange,hach_rose,46.2
33,33450,bleuemarine,hach_orange,35.5
33,33451,orange,hach_bleuemarine,48.8
33,33452,bleuemarine,hach_rouge,43.2
33,33453,bleuemarine,hach_orange,46.6
33,33454,orange,hach_rouge,47.5
33,33456,bleuemarine,hach_orange,46.5
33,33457,orange,hach_bleuemarine,44.9
33,33458,bleuemarine,hach_orange,42
33,33459,bleuemarine,hach_orange,41.8
33,33460,orange,hach_bleuemarine,44.4
33,33461,bleuemarine,hach_orange,46.5
33,33462,bleuemarine,hach_orange,41.7
33,33463,rouge,hach_bleuemarine,49.9
33,33464,rouge,hach_orange,47
33,33465,orange,hach_bleuemarine,48.9
33,33466,bleuemarine,hach_orange,54.6
33,33467,orange,hach_bleuemarine,39.5
33,33468,bleuemarine,hach_orange,43.5
33,33470,bleuemarine,hach_verte,48.6
33,33471,bleuemarine,hach_orange,51.5
33,33472,orange,hach_bleuemarine,46.9
33,33473,bleuemarine,hach_orange,49.3
33,33474,orange,hach_rouge,50.9
33,33475,bleuemarine,hach_orange,53.7
33,33476,bleuemarine,hach_orange,48.3
33,33477,bleuemarine,hach_rouge,45.3
33,33478,bleuemarine,hach_orange,56
33,33479,bleuemarine,hach_rouge,43.5
33,33480,orange,hach_bleuemarine,48
33,33481,orange,hach_bleuemarine,38.5
33,33482,bleuemarine,hach_rouge,43.2
33,33483,orange,hach_rose,49.8
33,33484,bleuemarine,hach_rouge,45.1
33,33485,orange,hach_bleuemarine,45.6
33,33486,bleuemarine,hach_rouge,49.7
33,33487,bleuemarine,hach_rose,57.3
33,33488,orange,hach_bleuemarine,50.7
33,33489,bleuemarine,hach_orange,44.4
33,33490,bleuemarine,hach_orange,45.2
33,33491,orange,hach_bleuemarine,40.2
33,33492,bleuemarine,hach_rouge,50
33,33493,bleuemarine,hach_rouge,35.6
33,33494,bleuemarine,hach_orange,47.8
33,33496,orange,hach_rouge,45.7
33,33498,orange,hach_bleuemarine,51.6
33,33499,bleuemarine,hach_orange,43.7
33,33500,bleuemarine,hach_rouge,45.8
33,33501,orange,hach_rouge,48.6
33,33502,bleuemarine,hach_rouge,56.4
33,33503,orange,hach_bleuemarine,42.5
33,33504,orange,hach_bleuemarine,46.8
33,33505,rouge,hach_bleuemarine,53.1
33,33506,marron,hach_bleuemarine,45.4
33,33507,orange,hach_rouge,44.9
33,33508,bleuemarine,hach_rouge,37.7
33,33509,orange,hach_bleuemarine,38.6
33,33510,bleuemarine,hach_rouge,41.2
33,33511,bleuemarine,hach_orange,38.9
33,33512,rouge,hach_bleuemarine,45.6
33,33513,bleuemarine,hach_orange,30.9
33,33514,orange,hach_bleuemarine,47.6
33,33515,orange,hach_bleuemarine,53.1
33,33516,bleuemarine,hach_orange,44.6
33,33517,bleuemarine,hach_rouge,52.7
33,33518,rouge,hach_orange,40.8
33,33519,orange,hach_rose,49.4
33,33520,bleuemarine,hach_orange,51.2
33,33521,bleuemarine,hach_rouge,48.1
33,33522,rouge,hach_orange,47.7
33,33523,bleuemarine,hach_rouge,49.8
33,33524,bleuemarine,hach_orange,38.6
33,33525,bleuemarine,hach_orange,47.4
33,33526,bleuemarine,hach_orange,34.2
33,33527,orange,hach_rouge,50.3
33,33528,orange,hach_bleuemarine,37.9
33,33529,orange,hach_bleuemarine,50.3
33,33530,bleuemarine,hach_orange,45.7
33,33531,bleuemarine,hach_verte,42.5
33,33532,bleuemarine,hach_orange,42.7
33,33533,bleuemarine,hach_rouge,47
33,33534,rouge,hach_orange,44.7
33,33535,rouge,hach_orange,48.3
33,33536,bleuemarine,hach_rouge,51
33,33537,rouge,hach_orange,32.4
33,33538,bleuemarine,hach_orange,39.7
33,33539,orange,hach_bleuemarine,48.9
33,33540,bleuemarine,hach_orange,47.4
33,33541,bleuemarine,hach_orange,43.5
33,33542,bleuemarine,hach_orange,51.3
33,33543,rouge,hach_orange,50.8
33,33544,bleuemarine,hach_orange,45
33,33545,bleuemarine,hach_orange,49.8
33,33546,orange,hach_bleuemarine,46.8
33,33547,rouge,hach_bleuemarine,41.6
33,33548,bleuemarine,hach_orange,43.5
33,33549,rouge,hach_orange,35.5
33,33550,rouge,hach_orange,51.6
33,33551,bleuemarine,hach_orange,41.2
33,33552,bleuemarine,hach_orange,43.4
33,33553,bleuemarine,hach_rouge,45.1
33,33554,orange,hach_rose,50.5
33,33555,bleuemarine,hach_orange,52.5
40,40008,rouge,hach_orange,45.9
40,40014,rouge,hach_orange,41
40,40015,rouge,hach_orange,46.2
40,40019,orange,hach_rouge,53.8
40,40030,orange,hach_rose,36.1
40,40032,rouge,hach_bleuemarine,40.9
40,40033,rouge,hach_bleuemarine,26.6
40,40037,rouge,hach_bleuemarine,42.7
40,40039,rouge,hach_orange,33
40,40043,rouge,hach_orange,53.7
40,40046,rouge,hach_orange,35.2
40,40050,orange,hach_rouge,43.1
40,40051,orange,hach_bleuemarine,30.2
40,40053,rouge,hach_orange,40.6
40,40055,rouge,hach_bleuemarine,43.4
40,40056,rouge,hach_orange,35.1
40,40058,rouge,hach_bleuemarine,40.9
40,40060,rouge,hach_orange,44.3
40,40061,orange,hach_rouge,44.5
40,40062,rouge,hach_orange,48.9
40,40064,rouge,hach_orange,47.7
40,40075,rouge,hach_orange,34.3
40,40081,rouge,hach_orange,41
40,40085,rouge,hach_orange,38.5
40,40087,rouge,hach_orange,36.4
40,40093,rouge,hach_orange,36.5
40,40094,rouge,hach_orange,44.4
40,40096,orange,hach_bleuemarine,21.6
40,40102,rouge,hach_orange,45.6
40,40103,bleuemarine,hach_rouge,52.3
40,40105,rouge,hach_bleuemarine,35.8
40,40108,rouge,hach_orange,41.9
40,40111,orange,hach_rouge,43.5
40,40122,rouge,hach_orange,53
40,40124,orange,hach_rouge,43.9
40,40131,rouge,hach_orange,23.9
40,40134,orange,hach_bleuemarine,48
40,40135,rouge,hach_bleuemarine,42.4
40,40139,rouge,hach_orange,36.6
40,40140,orange,hach_rouge,49.6
40,40297,orange,hach_rouge,41.9
40,40149,rouge,hach_orange,45
40,40150,orange,hach_bleuemarine,50.8
40,40154,rouge,hach_orange,33.2
40,40155,rouge,hach_orange,43.2
40,40156,bleuemarine,hach_orange,28.6
40,40157,orange,hach_rouge,42.6
40,40158,rouge,hach_bleuemarine,39.3
40,40161,orange,hach_bleuemarine,46.6
40,40162,rouge,hach_orange,39.9
40,40163,orange,hach_rouge,44.5
40,40165,orange,hach_rouge,42.6
40,40167,rouge,hach_orange,49.8
40,40169,rouge,hach_bleuemarine,43.4
40,40170,rouge,hach_orange,41.8
40,40171,rouge,hach_bleuemarine,33.8
40,40176,orange,hach_rouge,45.4
40,40178,orange,hach_bleuemarine,45.2
40,40182,orange,hach_rouge,46
40,40184,rouge,hach_orange,34.7
40,40192,orange,hach_rouge,49.2
40,40200,rouge,hach_orange,42.3
40,40217,rouge,hach_orange,43
40,40218,rouge,hach_orange,42.6
40,40227,rouge,hach_bleuemarine,35.3
40,40229,rouge,hach_orange,32.8
40,40234,rouge,hach_orange,45.4
40,40164,rouge,hach_orange,40
40,40242,rouge,hach_bleuemarine,32.7
40,40245,rouge,hach_bleuemarine,43.5
40,40246,orange,hach_rouge,46
40,40250,rouge,hach_bleuemarine,47.9
40,40262,rouge,hach_orange,44.9
40,40265,rouge,hach_orange,37.1
40,40266,orange,hach_rose,29.3
40,40267,rouge,hach_bleuemarine,47.8
40,40274,bleuemarine,hach_rouge,41.8
40,40276,rouge,hach_bleuemarine,48.4
40,40278,rouge,hach_orange,40.8
40,40280,rouge,hach_bleuemarine,46.3
40,40281,bleuemarine,hach_rouge,43.4
40,40257,rouge,hach_orange,47.5
40,40287,orange,hach_bleuemarine,39.5
40,40288,orange,hach_rouge,49.4
40,40295,rouge,hach_orange,40.5
40,40303,rouge,hach_orange,40.1
40,40307,rouge,hach_orange,41.1
40,40311,rouge,hach_orange,40.6
40,40319,orange,hach_bleuemarine,41.9
40,40320,bleuemarine,hach_orange,47.1
40,40322,rouge,hach_bleuemarine,37.2
40,40323,orange,hach_bleuemarine,40.9
40,40326,rouge,hach_orange,42.1
40,40327,rouge,hach_orange,43.5
40,40332,rouge,hach_bleuemarine,37.9
40,40003,rouge,hach_bleuemarine,43.1
40,40004,rouge,hach_orange,39.2
40,40021,orange,hach_bleuemarine,46.6
40,40035,bleuemarine,hach_orange,36.8
40,40036,rouge,hach_orange,44.7
40,40042,rouge,hach_orange,42.7
40,40044,rouge,hach_orange,37
40,40063,bleuemarine,hach_orange,49.5
40,40065,rouge,hach_orange,40.2
40,40088,rouge,hach_orange,41.7
40,40114,orange,hach_rouge,46.7
40,40123,rouge,hach_orange,34.9
40,40125,rouge,hach_bleuemarine,47.7
40,40129,orange,hach_rouge,41.5
40,40133,rouge,hach_bleuemarine,48.1
40,40168,rouge,hach_orange,41.9
40,40179,rouge,hach_orange,49.7
40,40181,rouge,hach_orange,44.8
40,40187,orange,hach_rose,40.6
40,40202,rouge,hach_orange,38.3
40,40207,rouge,hach_orange,38.1
40,40209,orange,hach_bleuemarine,41.1
40,40213,orange,hach_rouge,48
40,40244,bleuemarine,hach_orange,28.7
